1    851417  0.5918951517595206  0  7.160348852196079e-06
54113  vtomo  0  3.475939546459408e-07  1  2.1481046556588235e-05
54114  vtp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54115  vtrzmtote  0  3.475939546459408e-07  1  2.1481046556588235e-05
54116  vtsymp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54117  vtufkfs  0  3.475939546459408e-07  1  2.1481046556588235e-05
54118  vtujbi  0  3.475939546459408e-07  1  2.1481046556588235e-05
54119  vtujfuiam  0  3.475939546459408e-07  1  2.1481046556588235e-05
54120  vtujfuibpribuseugukvqt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54121  vtvog  0  3.475939546459408e-07  1  2.1481046556588235e-05
54122  vtw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54123  vtwtmf  0  3.475939546459408e-07  1  2.1481046556588235e-05
54124  vtx  2  1.737969773229704e-06  0  7.160348852196079e-06
54125  vtxwojj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54126  vty  0  3.475939546459408e-07  1  2.1481046556588235e-05
54127  vtygpgjypg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54128  vtyiceh  0  3.475939546459408e-07  1  2.1481046556588235e-05
54129  vtyp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54130  vtywls  0  3.475939546459408e-07  1  2.1481046556588235e-05
54131  vtywlsbwuuz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54132  vtz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54133  vtznuik  0  3.475939546459408e-07  1  2.1481046556588235e-05
54134  vtzsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54135  vtzv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54136  vtzw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54137  vtzxiguhjvdgvjdglvbiwgyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54138  vu  5  3.823533501105349e-06  0  7.160348852196079e-06
54139  vuaevis  0  3.475939546459408e-07  1  2.1481046556588235e-05
54140  vuagfuy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54141  vuazscjc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54142  vucg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54143  vuda  0  3.475939546459408e-07  1  2.1481046556588235e-05
54144  vudcbpbibjb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54145  vudcbwcmljzxmuie  0  3.475939546459408e-07  1  2.1481046556588235e-05
54146  vudcbyawdodcb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54147  vuddwvyt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54148  vudgvy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54149  vudgvyigjvcmrlcj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54150  vudgvyihn  0  3.475939546459408e-07  1  2.1481046556588235e-05
54151  vudgvyihzhbglnbj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54152  vudgvyiib  0  3.475939546459408e-07  1  2.1481046556588235e-05
54153  vudgvyiibhbglnbj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54154  vudgvyiibiz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54155  vudgvyij  0  3.475939546459408e-07  1  2.1481046556588235e-05
54156  vudgvyjz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54157  vudgvylzr  0  3.475939546459408e-07  1  2.1481046556588235e-05
54158  vudgvyow  0  3.475939546459408e-07  1  2.1481046556588235e-05
54159  vudgvypg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54160  vudgvypia  0  3.475939546459408e-07  1  2.1481046556588235e-05
54161  vudgvypjwvdgq  0  3.475939546459408e-07  1  2.1481046556588235e-05
54162  vudgvypjxbighyzwy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54163  vudgvypjxhighyzwy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54164  vudgvypjxicj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54165  vudgxligfuzcblbgvnyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54166  vudh  0  3.475939546459408e-07  1  2.1481046556588235e-05
54167  vudhj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54168  vudhknciagicbdagfuz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54169  vudhq  0  3.475939546459408e-07  1  2.1481046556588235e-05
54170  vudumijytznnlll  0  3.475939546459408e-07  1  2.1481046556588235e-05
54171  vudwluzsbjbnrlcmvzdcwgc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54172  vuemmckeardc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54173  vueqih  0  3.475939546459408e-07  1  2.1481046556588235e-05
54174  vuggsupzcqg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54175  vugq  0  3.475939546459408e-07  1  2.1481046556588235e-05
54176  vugqmz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54177  vuhe  0  3.475939546459408e-07  1  2.1481046556588235e-05
54178  vuibflu  0  3.475939546459408e-07  1  2.1481046556588235e-05
54179  vuibftlzfte  0  3.475939546459408e-07  1  2.1481046556588235e-05
54180  vuibpukrfuibgt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54181  vuibqse  0  3.475939546459408e-07  1  2.1481046556588235e-05
54182  vuibsrvrvuk  0  3.475939546459408e-07  1  2.1481046556588235e-05
54183  vuibst  0  3.475939546459408e-07  1  2.1481046556588235e-05
54184  vuifnuqvjuruqgt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54185  vuifrirsbxt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54186  vuig  0  3.475939546459408e-07  1  2.1481046556588235e-05
54187  vuijaebqpo  0  3.475939546459408e-07  1  2.1481046556588235e-05
54188  vuj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54189  vujkrunupbz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54190  vujnr  0  3.475939546459408e-07  1  2.1481046556588235e-05
54191  vuk  0  3.475939546459408e-07  1  2.1481046556588235e-05
54192  vukas  0  3.475939546459408e-07  1  2.1481046556588235e-05
54193  vukwgb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54194  vul  0  3.475939546459408e-07  1  2.1481046556588235e-05
54195  vulctlknhgkl  0  3.475939546459408e-07  1  2.1481046556588235e-05
54196  vulnerabilities  1  1.0427818639378223e-06  0  7.160348852196079e-06
54197  vulnerability  5  3.823533501105349e-06  0  7.160348852196079e-06
54198  vulnerable  5  3.823533501105349e-06  0  7.160348852196079e-06
54199  vulnerablities  2  1.737969773229704e-06  0  7.160348852196079e-06
54200  vulnwatch  22  1.5641727959067336e-05  0  7.160348852196079e-06
54201  vulture  1  1.0427818639378223e-06  0  7.160348852196079e-06
54202  vulx  0  3.475939546459408e-07  1  2.1481046556588235e-05
54203  vumaqxf  0  3.475939546459408e-07  1  2.1481046556588235e-05
54204  vun  0  3.475939546459408e-07  1  2.1481046556588235e-05
54205  vunkiuv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54206  vuns  0  3.475939546459408e-07  1  2.1481046556588235e-05
54207  vuo  1  1.0427818639378223e-06  0  7.160348852196079e-06
54208  vuow  0  3.475939546459408e-07  1  2.1481046556588235e-05
54209  vuoxzggkngnntxtnyadkdaror  0  3.475939546459408e-07  1  2.1481046556588235e-05
54210  vupirvo  0  3.475939546459408e-07  1  2.1481046556588235e-05
54211  vuprrvb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54212  vuprzp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54213  vuptuoxiutrkglyupgs  0  3.475939546459408e-07  1  2.1481046556588235e-05
54214  vuqhsl  0  3.475939546459408e-07  1  2.1481046556588235e-05
54215  vur  0  3.475939546459408e-07  1  2.1481046556588235e-05
54216  vurp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54217  vurpw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54218  vutpetvauboltscyuepuibjbkutjgmgdbo  0  3.475939546459408e-07  1  2.1481046556588235e-05
54219  vutxel  0  3.475939546459408e-07  1  2.1481046556588235e-05
54220  vuu  0  3.475939546459408e-07  1  2.1481046556588235e-05
54221  vuuovnc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54222  vuurwerk  0  3.475939546459408e-07  1  2.1481046556588235e-05
54223  vuusiedvqvjbtlrfruqhdqoncklou  0  3.475939546459408e-07  1  2.1481046556588235e-05
54224  vuvqjmst  0  3.475939546459408e-07  1  2.1481046556588235e-05
54225  vuwwql  1  1.0427818639378223e-06  0  7.160348852196079e-06
54226  vuxmbilebf  0  3.475939546459408e-07  1  2.1481046556588235e-05
54227  vuxzfqfd  0  3.475939546459408e-07  1  2.1481046556588235e-05
54228  vuybnt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54229  vuys  0  3.475939546459408e-07  1  2.1481046556588235e-05
54230  vuywh  0  3.475939546459408e-07  1  2.1481046556588235e-05
54231  vuzcaknsbdqvnilcbuseugtkfnrsam  0  3.475939546459408e-07  1  2.1481046556588235e-05
54232  vuzcb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54233  vuzcbidwxrigutbwfp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54234  vuzcbpdxqgt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54235  vuzcbv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54236  vuzcbvdxqgb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54237  vuzcbvdxqgdghldqptb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54238  vuzcbvdxqsihdpdgggew  0  3.475939546459408e-07  1  2.1481046556588235e-05
54239  vuzcbzcgftigvtywlsihrvihlvds  0  3.475939546459408e-07  1  2.1481046556588235e-05
54240  vuzd  0  3.475939546459408e-07  1  2.1481046556588235e-05
54241  vuzdwvdgl  0  3.475939546459408e-07  1  2.1481046556588235e-05
54242  vuzglmxs  0  3.475939546459408e-07  1  2.1481046556588235e-05
54243  vuzglmxt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54244  vuzhm  0  3.475939546459408e-07  1  2.1481046556588235e-05
54245  vuzsbeby  0  3.475939546459408e-07  1  2.1481046556588235e-05
54246  vuzsgbxnv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54247  vuzsgbxnvlwzh  0  3.475939546459408e-07  1  2.1481046556588235e-05
54248  vuzsgbxnvlwzhcmvh  0  3.475939546459408e-07  1  2.1481046556588235e-05
54249  vuzsgbxnvlwzhcmvhc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54250  vuztt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54251  vuzxjhbcb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54252  vuzxjhdg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54253  vuzxjhdgugznjvbsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54254  vv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54255  vvbgnwf  0  3.475939546459408e-07  1  2.1481046556588235e-05
54256  vvc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54257  vvcbprg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54258  vvd  0  3.475939546459408e-07  1  2.1481046556588235e-05
54259  vvdy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54260  vve  0  3.475939546459408e-07  1  2.1481046556588235e-05
54261  vvefk  0  3.475939546459408e-07  1  2.1481046556588235e-05
54262  vvflxcvy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54263  vvgcvxkdoilkkmfqgrlw  1  1.0427818639378223e-06  0  7.160348852196079e-06
54264  vvigrs  0  3.475939546459408e-07  1  2.1481046556588235e-05
54265  vvjvag  0  3.475939546459408e-07  1  2.1481046556588235e-05
54266  vvklndcxk  1  1.0427818639378223e-06  0  7.160348852196079e-06
54267  vvm  0  3.475939546459408e-07  1  2.1481046556588235e-05
54268  vvn  0  3.475939546459408e-07  1  2.1481046556588235e-05
54269  vvnupazeqw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54270  vvoqce  0  3.475939546459408e-07  1  2.1481046556588235e-05
54271  vvpmfjy  1  1.0427818639378223e-06  0  7.160348852196079e-06
54272  vvpof  0  3.475939546459408e-07  1  2.1481046556588235e-05
54273  vvq  0  3.475939546459408e-07  1  2.1481046556588235e-05
54274  vvshbysrkgvh  1  1.0427818639378223e-06  0  7.160348852196079e-06
54275  vvtknldwqrubxmthyjh  0  3.475939546459408e-07  1  2.1481046556588235e-05
54276  vvua  0  3.475939546459408e-07  1  2.1481046556588235e-05
54277  vvujjgs  1  1.0427818639378223e-06  0  7.160348852196079e-06
54278  vvvv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54279  vvw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54280  vvytmi  0  3.475939546459408e-07  1  2.1481046556588235e-05
54281  vvzlx  0  3.475939546459408e-07  1  2.1481046556588235e-05
54282  vvzxwflay  0  3.475939546459408e-07  1  2.1481046556588235e-05
54283  vw  1  1.0427818639378223e-06  0  7.160348852196079e-06
54284  vwba  0  3.475939546459408e-07  1  2.1481046556588235e-05
54285  vwbizdiga  0  3.475939546459408e-07  1  2.1481046556588235e-05
54286  vwcg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54287  vwcwaaaaacaaa  0  3.475939546459408e-07  1  2.1481046556588235e-05
54288  vwcwaaaaagaaaaaaaaoejjtqqibkd  0  3.475939546459408e-07  1  2.1481046556588235e-05
54289  vwcy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54290  vwd  0  3.475939546459408e-07  1  2.1481046556588235e-05
54291  vwdc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54292  vwdvn  0  3.475939546459408e-07  1  2.1481046556588235e-05
54293  vwe  1  1.0427818639378223e-06  0  7.160348852196079e-06
54294  vwf  1  1.0427818639378223e-06  0  7.160348852196079e-06
54295  vwg  1  1.0427818639378223e-06  0  7.160348852196079e-06
54296  vwh  12  8.68984886614852e-06  0  7.160348852196079e-06
54297  vwhwtk  0  3.475939546459408e-07  1  2.1481046556588235e-05
54298  vwhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54299  vwl  0  3.475939546459408e-07  1  2.1481046556588235e-05
54300  vwlltch  0  3.475939546459408e-07  1  2.1481046556588235e-05
54301  vwlwluzm  0  3.475939546459408e-07  1  2.1481046556588235e-05
54302  vwmywtlyylbi  0  3.475939546459408e-07  1  2.1481046556588235e-05
54303  vwp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54304  vwpshtv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54305  vwqc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54306  vwqiiokgmgwssvz  0  3.475939546459408e-07  1  2.1481046556588235e-05
54307  vwrrhawrvduaqk  0  3.475939546459408e-07  1  2.1481046556588235e-05
54308  vwsm  0  3.475939546459408e-07  1  2.1481046556588235e-05
54309  vwtjb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54310  vwtv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54311  vwug  0  3.475939546459408e-07  1  2.1481046556588235e-05
54312  vwugffv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54313  vwvhfwldr  0  3.475939546459408e-07  1  2.1481046556588235e-05
54314  vwvp  0  3.475939546459408e-07  1  2.1481046556588235e-05
54315  vwvs  0  3.475939546459408e-07  1  2.1481046556588235e-05
54316  vww  0  3.475939546459408e-07  1  2.1481046556588235e-05
54317  vwxa  0  3.475939546459408e-07  1  2.1481046556588235e-05
54318  vwylljg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54319  vx  2  1.737969773229704e-06  0  7.160348852196079e-06
54320  vxb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54321  vxbm  0  3.475939546459408e-07  1  2.1481046556588235e-05
54322  vxdlgmdjc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54323  vxejuip  0  3.475939546459408e-07  1  2.1481046556588235e-05
54324  vxg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54325  vxgujnas  0  3.475939546459408e-07  1  2.1481046556588235e-05
54326  vxhgueng  0  3.475939546459408e-07  1  2.1481046556588235e-05
54327  vxjbv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54328  vxjfgv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54329  vxjpxdt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54330  vxlrsuikmcw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54331  vxlysxg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54332  vxml  1  1.0427818639378223e-06  0  7.160348852196079e-06
54333  vxncldlb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54334  vxnxl  1  1.0427818639378223e-06  0  7.160348852196079e-06
54335  vxo  0  3.475939546459408e-07  1  2.1481046556588235e-05
54336  vxr  0  3.475939546459408e-07  1  2.1481046556588235e-05
54337  vxrdbqyclg  0  3.475939546459408e-07  1  2.1481046556588235e-05
54338  vxrrfvmv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54339  vxruj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54340  vxty  0  3.475939546459408e-07  1  2.1481046556588235e-05
54341  vxv  1  1.0427818639378223e-06  0  7.160348852196079e-06
54342  vxwnmbxqnmj  0  3.475939546459408e-07  1  2.1481046556588235e-05
54343  vxww  0  3.475939546459408e-07  1  2.1481046556588235e-05
54344  vxx  0  3.475939546459408e-07  1  2.1481046556588235e-05
54345  vxy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54346  vy  6  4.5187214103972305e-06  0  7.160348852196079e-06
54347  vyaw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54348  vyawvyie  0  3.475939546459408e-07  1  2.1481046556588235e-05
54349  vyawvzpc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54350  vyawyiignv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54351  vyawyiihnpemu  0  3.475939546459408e-07  1  2.1481046556588235e-05
54352  vyawyipjxi  0  3.475939546459408e-07  1  2.1481046556588235e-05
54353  vyaxr  0  3.475939546459408e-07  1  2.1481046556588235e-05
54354  vyazoc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54355  vybujob  0  3.475939546459408e-07  1  2.1481046556588235e-05
54356  vyby  0  3.475939546459408e-07  1  2.1481046556588235e-05
54357  vyc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54358  vycwoomamywtczznjy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54359  vycyb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54360  vyda  0  3.475939546459408e-07  1  2.1481046556588235e-05
54361  vydcbzt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54362  vydf  0  3.475939546459408e-07  1  2.1481046556588235e-05
54363  vydfyjpt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54364  vydizmawxlps  0  3.475939546459408e-07  1  2.1481046556588235e-05
54365  vydmljzs  0  3.475939546459408e-07  1  2.1481046556588235e-05
54366  vydmljzsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54367  vydmljztwvyt  0  3.475939546459408e-07  1  2.1481046556588235e-05
54368  vydmvkpc  0  3.475939546459408e-07  1  2.1481046556588235e-05
54369  vydqpjb  0  3.475939546459408e-07  1  2.1481046556588235e-05
54370  vydqpllw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54371  vydw  0  3.475939546459408e-07  1  2.1481046556588235e-05
54372  vyeeutcismvhy  0  3.475939546459408e-07  1  2.1481046556588235e-05
54373  vyfv  0  3.475939546459408e-07  1  2.1481046556588235e-05
54374  vyhmlx  0  3.475939546459408e-07  1  2.1481046556588235e-05
54375  vyhusfdzat  1  1.0427818639378223e-06  0  7.160348852196079e-06
54376  vyi  0  3.475939546459408e-07  1  2.1481046556588235e-05
54377  vyia  0  3.475939546459408e-07  1  2.1481046556588235e-05
54378  vyiefjy  0  3.475939546459408e-07  1  2.1481046556588235e-05
